,Area,Element,Value,Unit,Value Extended
12769,Denmark,Import Value,18007.0,1000 US$,18007000.0
12770,Denmark,Export Quantity,44699.0,1000 Head,44699000.0
12771,Denmark,Export Value,66482.0,1000 US$,66482000.0
12772,Denmark,Import Quantity,4378.0,1000 Head,4378000.0
12773,Denmark,Import Value,16446.0,1000 US$,16446000.0
12774,Denmark,Export Quantity,47796.0,1000 Head,47796000.0
12775,Denmark,Export Value,79194.0,1000 US$,79194000.0
12776,Denmark,Import Quantity,4295.0,1000 Head,4295000.0
12777,Denmark,Import Value,16419.0,1000 US$,16419000.0
12778,Denmark,Export Quantity,50875.0,1000 Head,50875000.0
12779,Denmark,Export Value,81922.0,1000 US$,81922000.0
12780,Denmark,Import Quantity,1655.0,1000 Head,1655000.0
12781,Denmark,Import Value,9247.0,1000 US$,9247000.0
12782,Denmark,Export Quantity,65821.0,1000 Head,65821000.0
12783,Denmark,Export Value,86908.0,1000 US$,86908000.0
12784,Denmark,Import Quantity,2192.0,1000 Head,2192000.0
12785,Denmark,Import Value,10502.0,1000 US$,10502000.0
12786,Denmark,Export Quantity,66732.0,1000 Head,66732000.0
12787,Denmark,Export Value,84068.0,1000 US$,84068000.0
12788,Denmark,Import Quantity,2942.0,1000 Head,2942000.0
12789,Denmark,Import Value,9861.0,1000 US$,9861000.0
12790,Denmark,Export Quantity,63325.0,1000 Head,63325000.0
12791,Denmark,Export Value,83462.0,1000 US$,83462000.0
13096,Djibouti,Import Quantity,,1000 Head,
13097,Djibouti,Import Value,,1000 US$,
13098,Djibouti,Import Quantity,,1000 Head,
13099,Djibouti,Import Value,,1000 US$,
13100,Djibouti,Import Quantity,,1000 Head,
13101,Djibouti,Import Value,,1000 US$,
13102,Djibouti,Import Quantity,,1000 Head,
13103,Djibouti,Import Value,,1000 US$,
13215,Dominica,Import Quantity,88.0,1000 Head,88000.0
13216,Dominica,Import Value,108.0,1000 US$,108000.0
13217,Dominica,Import Quantity,80.0,1000 Head,80000.0
13218,Dominica,Import Value,110.0,1000 US$,110000.0
13219,Dominica,Import Quantity,36.0,1000 Head,36000.0
13220,Dominica,Import Value,76.0,1000 US$,76000.0
13221,Dominica,Import Quantity,98.0,1000 Head,98000.0
13222,Dominica,Import Value,140.0,1000 US$,140000.0
13223,Dominica,Import Quantity,70.0,1000 Head,70000.0
13224,Dominica,Import Value,127.0,1000 US$,127000.0
13225,Dominica,Import Quantity,80.0,1000 Head,80000.0
13226,Dominica,Import Value,160.0,1000 US$,160000.0
13227,Dominica,Import Quantity,80.0,1000 Head,80000.0
13228,Dominica,Import Value,180.0,1000 US$,180000.0
13229,Dominica,Import Quantity,85.0,1000 Head,85000.0
13230,Dominica,Import Value,161.0,1000 US$,161000.0
13368,Dominican Republic,Import Quantity,934.0,1000 Head,934000.0
13369,Dominican Republic,Import Value,2657.0,1000 US$,2657000.0
13370,Dominican Republic,Export Quantity,0.0,1000 Head,0.0
13371,Dominican Republic,Export Value,2.0,1000 US$,2000.0
13372,Dominican Republic,Import Quantity,1347.0,1000 Head,1347000.0
13373,Dominican Republic,Import Value,3835.0,1000 US$,3835000.0
13374,Dominican Republic,Export Quantity,1.0,1000 Head,1000.0
13375,Dominican Republic,Export Value,1.0,1000 US$,1000.0
13376,Dominican Republic,Import Quantity,898.0,1000 Head,898000.0
13377,Dominican Republic,Import Value,2483.0,1000 US$,2483000.0
13378,Dominican Republic,Export Quantity,1339.0,1000 Head,1339000.0
13379,Dominican Republic,Export Value,3932.0,1000 US$,3932000.0
13380,Dominican Republic,Import Quantity,989.0,1000 Head,989000.0
13381,Dominican Republic,Import Value,2474.0,1000 US$,2474000.0
13382,Dominican Republic,Export Quantity,1824.0,1000 Head,1824000.0
13383,Dominican Republic,Export Value,5412.0,1000 US$,5412000.0
13384,Dominican Republic,Import Quantity,973.0,1000 Head,973000.0
13385,Dominican Republic,Import Value,2509.0,1000 US$,2509000.0
13386,Dominican Republic,Export Quantity,1.0,1000 Head,1000.0
13387,Dominican Republic,Export Value,53.0,1000 US$,53000.0
13388,Dominican Republic,Import Quantity,559.0,1000 Head,559000.0
13389,Dominican Republic,Import Value,2796.0,1000 US$,2796000.0
13390,Dominican Republic,Export Quantity,2100.0,1000 Head,2100000.0
13391,Dominican Republic,Export Value,7592.0,1000 US$,7592000.0
13392,Dominican Republic,Import Quantity,680.0,1000 Head,680000.0
13393,Dominican Republic,Import Value,2377.0,1000 US$,2377000.0
13394,Dominican Republic,Export Quantity,941.0,1000 Head,941000.0
13395,Dominican Republic,Export Value,3918.0,1000 US$,3918000.0
13396,Dominican Republic,Import Quantity,455.0,1000 Head,455000.0
13397,Dominican Republic,Import Value,2880.0,1000 US$,2880000.0
13554,Ecuador,Import Quantity,2780.0,1000 Head,2780000.0
13555,Ecuador,Import Value,9096.0,1000 US$,9096000.0
13556,Ecuador,Export Quantity,0.0,1000 Head,0.0
13557,Ecuador,Export Value,0.0,1000 US$,0.0
13558,Ecuador,Import Quantity,2362.0,1000 Head,2362000.0
13559,Ecuador,Import Value,8658.0,1000 US$,8658000.0
13560,Ecuador,Export Quantity,0.0,1000 Head,0.0
13561,Ecuador,Export Value,0.0,1000 US$,0.0
13562,Ecuador,Import Quantity,3495.0,1000 Head,3495000.0
13563,Ecuador,Import Value,10864.0,1000 US$,10864000.0
13564,Ecuador,Export Quantity,0.0,1000 Head,0.0
13565,Ecuador,Export Value,0.0,1000 US$,0.0
13566,Ecuador,Import Quantity,2824.0,1000 Head,2824000.0
13567,Ecuador,Import Value,11476.0,1000 US$,11476000.0
13568,Ecuador,Export Quantity,0.0,1000 Head,0.0
13569,Ecuador,Export Value,0.0,1000 US$,0.0
13570,Ecuador,Import Quantity,4030.0,1000 Head,4030000.0
13571,Ecuador,Import Value,14003.0,1000 US$,14003000.0
13572,Ecuador,Import Quantity,3528.0,1000 Head,3528000.0
13573,Ecuador,Import Value,14809.0,1000 US$,14809000.0
13574,Ecuador,Export Quantity,375.0,1000 Head,375000.0
13575,Ecuador,Export Value,1451.0,1000 US$,1451000.0
13576,Ecuador,Import Quantity,2892.0,1000 Head,2892000.0
13577,Ecuador,Import Value,15161.0,1000 US$,15161000.0
13578,Ecuador,Export Quantity,90.0,1000 Head,90000.0
13579,Ecuador,Export Value,203.0,1000 US$,203000.0
13580,Ecuador,Import Quantity,3045.0,1000 Head,3045000.0
13581,Ecuador,Import Value,16405.0,1000 US$,16405000.0
13903,Egypt,Import Quantity,0.0,1000 Head,0.0
13904,Egypt,Import Value,0.0,1000 US$,0.0
13905,Egypt,Export Quantity,0.0,1000 Head,0.0
13906,Egypt,Export Value,0.0,1000 US$,0.0
13907,Egypt,Import Quantity,0.0,1000 Head,0.0
13908,Egypt,Import Value,0.0,1000 US$,0.0
13909,Egypt,Export Quantity,109.0,1000 Head,109000.0
13910,Egypt,Export Value,103.0,1000 US$,103000.0
13911,Egypt,Import Quantity,0.0,1000 Head,0.0
13912,Egypt,Import Value,0.0,1000 US$,0.0
13913,Egypt,Export Quantity,0.0,1000 Head,0.0
13914,Egypt,Export Value,0.0,1000 US$,0.0
13915,Egypt,Import Quantity,64.0,1000 Head,64000.0
13916,Egypt,Import Value,421.0,1000 US$,421000.0
13917,Egypt,Export Quantity,12.0,1000 Head,12000.0
13918,Egypt,Export Value,29.0,1000 US$,29000.0
13919,Egypt,Import Quantity,479.0,1000 Head,479000.0
13920,Egypt,Import Value,895.0,1000 US$,895000.0
13921,Egypt,Export Quantity,219.0,1000 Head,219000.0
13922,Egypt,Export Value,360.0,1000 US$,360000.0
13923,Egypt,Import Quantity,100.0,1000 Head,100000.0
13924,Egypt,Import Value,199.0,1000 US$,199000.0
13925,Egypt,Export Quantity,30.0,1000 Head,30000.0
13926,Egypt,Export Value,89.0,1000 US$,89000.0
13927,Egypt,Import Quantity,350.0,1000 Head,350000.0
13928,Egypt,Import Value,647.0,1000 US$,647000.0
13929,Egypt,Export Quantity,10.0,1000 Head,10000.0
13930,Egypt,Export Value,22.0,1000 US$,22000.0
13931,Egypt,Import Quantity,1128.0,1000 Head,1128000.0
13932,Egypt,Import Value,2000.0,1000 US$,2000000.0
13933,Egypt,Export Quantity,2.0,1000 Head,2000.0
13934,Egypt,Export Value,5.0,1000 US$,5000.0
14190,El Salvador,Import Quantity,1649.0,1000 Head,1649000.0
14191,El Salvador,Import Value,2545.0,1000 US$,2545000.0
14192,El Salvador,Export Quantity,14303.0,1000 Head,14303000.0
14193,El Salvador,Export Value,6675.0,1000 US$,6675000.0
14194,El Salvador,Import Quantity,1655.0,1000 Head,1655000.0
14195,El Salvador,Import Value,2951.0,1000 US$,2951000.0
14196,El Salvador,Export Quantity,16944.0,1000 Head,16944000.0
14197,El Salvador,Export Value,8144.0,1000 US$,8144000.0
14198,El Salvador,Import Quantity,2082.0,1000 Head,2082000.0
14199,El Salvador,Import Value,3178.0,1000 US$,3178000.0
14200,El Salvador,Export Quantity,13107.0,1000 Head,13107000.0
14201,El Salvador,Export Value,7087.0,1000 US$,7087000.0
14202,El Salvador,Import Quantity,3378.0,1000 Head,3378000.0
14203,El Salvador,Import Value,4519.0,1000 US$,4519000.0
14204,El Salvador,Export Quantity,14310.0,1000 Head,14310000.0
14205,El Salvador,Export Value,8345.0,1000 US$,8345000.0
14206,El Salvador,Import Quantity,3958.0,1000 Head,3958000.0
14207,El Salvador,Import Value,5330.0,1000 US$,5330000.0
14208,El Salvador,Export Quantity,16654.0,1000 Head,16654000.0
14209,El Salvador,Export Value,9602.0,1000 US$,9602000.0
14210,El Salvador,Import Quantity,3569.0,1000 Head,3569000.0
14211,El Salvador,Import Value,5629.0,1000 US$,5629000.0
14212,El Salvador,Export Quantity,13938.0,1000 Head,13938000.0
14213,El Salvador,Export Value,8167.0,1000 US$,8167000.0
14214,El Salvador,Import Quantity,3955.0,1000 Head,3955000.0
14215,El Salvador,Import Value,6260.0,1000 US$,6260000.0
14216,El Salvador,Export Quantity,10608.0,1000 Head,10608000.0
14217,El Salvador,Export Value,6461.0,1000 US$,6461000.0
14218,El Salvador,Import Quantity,4185.0,1000 Head,4185000.0
14219,El Salvador,Import Value,6402.0,1000 US$,6402000.0
14220,El Salvador,Export Quantity,9428.0,1000 Head,9428000.0
14221,El Salvador,Export Value,5578.0,1000 US$,5578000.0
14379,Equatorial Guinea,Import Quantity,70.0,1000 Head,70000.0
14380,Equatorial Guinea,Import Value,76.0,1000 US$,76000.0
14381,Equatorial Guinea,Import Quantity,42.0,1000 Head,42000.0
14382,Equatorial Guinea,Import Value,31.0,1000 US$,31000.0
14403,Eritrea,Import Quantity,0.0,1000 Head,0.0
14404,Eritrea,Import Value,0.0,1000 US$,0.0
14405,Eritrea,Import Quantity,0.0,1000 Head,0.0
14406,Eritrea,Import Value,0.0,1000 US$,0.0
14407,Eritrea,Import Quantity,0.0,1000 Head,0.0
14408,Eritrea,Import Value,0.0,1000 US$,0.0
14409,Eritrea,Import Quantity,0.0,1000 Head,0.0
14410,Eritrea,Import Value,0.0,1000 US$,0.0
14411,Eritrea,Import Quantity,110.0,1000 Head,110000.0
14412,Eritrea,Import Value,270.0,1000 US$,270000.0
14413,Eritrea,Import Quantity,177.0,1000 Head,177000.0
14414,Eritrea,Import Value,313.0,1000 US$,313000.0
14415,Eritrea,Import Quantity,141.0,1000 Head,141000.0
14416,Eritrea,Import Value,287.0,1000 US$,287000.0
14537,Estonia,Import Quantity,1116.0,1000 Head,1116000.0
14538,Estonia,Import Value,874.0,1000 US$,874000.0
14539,Estonia,Export Quantity,0.0,1000 Head,0.0
14540,Estonia,Export Value,0.0,1000 US$,0.0
14541,Estonia,Import Quantity,1646.0,1000 Head,1646000.0
14542,Estonia,Import Value,1237.0,1000 US$,1237000.0
14543,Estonia,Export Quantity,0.0,1000 Head,0.0
14544,Estonia,Export Value,0.0,1000 US$,0.0
14545,Estonia,Import Quantity,830.0,1000 Head,830000.0
14546,Estonia,Import Value,809.0,1000 US$,809000.0
14547,Estonia,Export Quantity,104.0,1000 Head,104000.0
14548,Estonia,Export Value,51.0,1000 US$,51000.0
14549,Estonia,Import Quantity,432.0,1000 Head,432000.0
14550,Estonia,Import Value,591.0,1000 US$,591000.0
14551,Estonia,Export Quantity,310.0,1000 Head,310000.0
14552,Estonia,Export Value,292.0,1000 US$,292000.0
14553,Estonia,Import Quantity,631.0,1000 Head,631000.0
14554,Estonia,Import Value,786.0,1000 US$,786000.0
14555,Estonia,Export Quantity,268.0,1000 Head,268000.0
14556,Estonia,Export Value,265.0,1000 US$,265000.0
14557,Estonia,Import Quantity,1823.0,1000 Head,1823000.0
14558,Estonia,Import Value,1152.0,1000 US$,1152000.0
14559,Estonia,Export Quantity,83.0,1000 Head,83000.0
14560,Estonia,Export Value,175.0,1000 US$,175000.0
14561,Estonia,Import Quantity,1908.0,1000 Head,1908000.0
14562,Estonia,Import Value,1172.0,1000 US$,1172000.0
14563,Estonia,Export Quantity,59.0,1000 Head,59000.0
14564,Estonia,Export Value,99.0,1000 US$,99000.0
14565,Estonia,Import Quantity,2782.0,1000 Head,2782000.0
14566,Estonia,Import Value,1585.0,1000 US$,1585000.0
14567,Estonia,Export Quantity,58.0,1000 Head,58000.0
14568,Estonia,Export Value,87.0,1000 US$,87000.0
14785,Eswatini,Import Quantity,0.0,1000 Head,0.0
14786,Eswatini,Import Value,0.0,1000 US$,0.0
14787,Eswatini,Export Quantity,0.0,1000 Head,0.0
14788,Eswatini,Export Value,0.0,1000 US$,0.0
14789,Eswatini,Import Quantity,0.0,1000 Head,0.0
14790,Eswatini,Import Value,0.0,1000 US$,0.0
14791,Eswatini,Export Quantity,0.0,1000 Head,0.0
14792,Eswatini,Export Value,0.0,1000 US$,0.0
14793,Eswatini,Import Quantity,0.0,1000 Head,0.0
14794,Eswatini,Import Value,0.0,1000 US$,0.0
14795,Eswatini,Export Quantity,0.0,1000 Head,0.0
14796,Eswatini,Export Value,0.0,1000 US$,0.0
14797,Eswatini,Import Quantity,2521.0,1000 Head,2521000.0
14798,Eswatini,Import Value,1847.0,1000 US$,1847000.0
14799,Eswatini,Export Quantity,0.0,1000 Head,0.0
14800,Eswatini,Export Value,0.0,1000 US$,0.0
14801,Eswatini,Import Quantity,2320.0,1000 Head,2320000.0
14802,Eswatini,Import Value,1807.0,1000 US$,1807000.0
14803,Eswatini,Export Quantity,1.0,1000 Head,1000.0
14804,Eswatini,Export Value,2.0,1000 US$,2000.0
14805,Eswatini,Import Quantity,1418.0,1000 Head,1418000.0
14806,Eswatini,Import Value,1357.0,1000 US$,1357000.0
14807,Eswatini,Import Quantity,1892.0,1000 Head,1892000.0
14808,Eswatini,Import Value,1290.0,1000 US$,1290000.0
14809,Eswatini,Import Quantity,1058.0,1000 Head,1058000.0
14810,Eswatini,Import Value,702.0,1000 US$,702000.0
14811,Eswatini,Export Quantity,1781.0,1000 Head,1781000.0
14812,Eswatini,Export Value,797.0,1000 US$,797000.0
15031,Ethiopia,Import Quantity,0.0,1000 Head,0.0
15032,Ethiopia,Import Value,0.0,1000 US$,0.0
15033,Ethiopia,Export Quantity,,1000 Head,
15034,Ethiopia,Export Value,,1000 US$,
15035,Ethiopia,Import Quantity,61.0,1000 Head,61000.0
15036,Ethiopia,Import Value,60.0,1000 US$,60000.0
15037,Ethiopia,Export Quantity,,1000 Head,
15038,Ethiopia,Export Value,,1000 US$,
15039,Ethiopia,Import Quantity,45.0,1000 Head,45000.0
15040,Ethiopia,Import Value,59.0,1000 US$,59000.0
15041,Ethiopia,Export Quantity,,1000 Head,
15042,Ethiopia,Export Value,,1000 US$,
15043,Ethiopia,Import Quantity,70.0,1000 Head,70000.0
15044,Ethiopia,Import Value,106.0,1000 US$,106000.0
15045,Ethiopia,Export Quantity,,1000 Head,
15046,Ethiopia,Export Value,,1000 US$,
15047,Ethiopia,Import Quantity,2.0,1000 Head,2000.0
15048,Ethiopia,Import Value,49.0,1000 US$,49000.0
15049,Ethiopia,Import Quantity,1.0,1000 Head,1000.0
15050,Ethiopia,Import Value,23.0,1000 US$,23000.0
15051,Ethiopia,Import Quantity,4.0,1000 Head,4000.0
15052,Ethiopia,Import Value,92.0,1000 US$,92000.0
15053,Ethiopia,Import Quantity,396.0,1000 Head,396000.0
15054,Ethiopia,Import Value,1337.0,1000 US$,1337000.0
15221,Ethiopia PDR,Import Quantity,0.0,1000 Head,0.0
15222,Ethiopia PDR,Import Value,0.0,1000 US$,0.0
15223,Ethiopia PDR,Export Quantity,0.0,1000 Head,0.0
15224,Ethiopia PDR,Export Value,0.0,1000 US$,0.0
15225,Ethiopia PDR,Import Quantity,0.0,1000 Head,0.0
15226,Ethiopia PDR,Import Value,0.0,1000 US$,0.0
15227,Ethiopia PDR,Export Quantity,0.0,1000 Head,0.0
15228,Ethiopia PDR,Export Value,0.0,1000 US$,0.0
15229,Ethiopia PDR,Import Quantity,0.0,1000 Head,0.0
15230,Ethiopia PDR,Import Value,0.0,1000 US$,0.0
15231,Ethiopia PDR,Export Quantity,0.0,1000 Head,0.0
15232,Ethiopia PDR,Export Value,0.0,1000 US$,0.0
15233,Ethiopia PDR,Import Quantity,,1000 Head,
15234,Ethiopia PDR,Import Value,,1000 US$,
15235,Ethiopia PDR,Export Quantity,,1000 Head,
15236,Ethiopia PDR,Export Value,,1000 US$,
15303,Falkland Islands (Malvinas),Import Quantity,1.0,1000 Head,1000.0
15304,Falkland Islands (Malvinas),Import Value,2.0,1000 US$,2000.0
15305,Falkland Islands (Malvinas),Import Quantity,0.0,1000 Head,0.0
15306,Falkland Islands (Malvinas),Import Value,3.0,1000 US$,3000.0
15337,Faroe Islands,Import Quantity,5.0,1000 Head,5000.0
15338,Faroe Islands,Import Value,15.0,1000 US$,15000.0
15339,Faroe Islands,Import Quantity,0.0,1000 Head,0.0
15340,Faroe Islands,Import Value,0.0,1000 US$,0.0
15341,Faroe Islands,Import Quantity,0.0,1000 Head,0.0
15342,Faroe Islands,Import Value,0.0,1000 US$,0.0
15343,Faroe Islands,Import Quantity,0.0,1000 Head,0.0
15344,Faroe Islands,Import Value,0.0,1000 US$,0.0
15345,Faroe Islands,Import Quantity,1.0,1000 Head,1000.0
15346,Faroe Islands,Import Value,14.0,1000 US$,14000.0
15347,Faroe Islands,Import Quantity,1.0,1000 Head,1000.0
15348,Faroe Islands,Import Value,8.0,1000 US$,8000.0
15349,Faroe Islands,Import Quantity,1.0,1000 Head,1000.0
15350,Faroe Islands,Import Value,9.0,1000 US$,9000.0
15351,Faroe Islands,Import Quantity,1.0,1000 Head,1000.0
15352,Faroe Islands,Import Value,20.0,1000 US$,20000.0
15420,Fiji,Import Quantity,37.0,1000 Head,37000.0
15421,Fiji,Import Value,203.0,1000 US$,203000.0
15422,Fiji,Export Quantity,0.0,1000 Head,0.0
15423,Fiji,Export Value,0.0,1000 US$,0.0
15424,Fiji,Import Quantity,1.0,1000 Head,1000.0
15425,Fiji,Import Value,4.0,1000 US$,4000.0
15426,Fiji,Export Quantity,0.0,1000 Head,0.0
15427,Fiji,Export Value,0.0,1000 US$,0.0
15428,Fiji,Import Quantity,55.0,1000 Head,55000.0
15429,Fiji,Import Value,385.0,1000 US$,385000.0
15430,Fiji,Export Quantity,0.0,1000 Head,0.0
15431,Fiji,Export Value,0.0,1000 US$,0.0
15432,Fiji,Import Quantity,3.0,1000 Head,3000.0
15433,Fiji,Import Value,11.0,1000 US$,11000.0
15434,Fiji,Export Quantity,0.0,1000 Head,0.0
15435,Fiji,Export Value,0.0,1000 US$,0.0
15436,Fiji,Import Quantity,0.0,1000 Head,0.0
15437,Fiji,Import Value,4.0,1000 US$,4000.0
15438,Fiji,Import Quantity,42.0,1000 Head,42000.0
15439,Fiji,Import Value,293.0,1000 US$,293000.0
15440,Fiji,Import Quantity,433.0,1000 Head,433000.0
15441,Fiji,Import Value,1558.0,1000 US$,1558000.0
15442,Fiji,Import Quantity,415.0,1000 Head,415000.0
15443,Fiji,Import Value,1772.0,1000 US$,1772000.0
15644,Finland,Import Quantity,73.0,1000 Head,73000.0
15645,Finland,Import Value,1656.0,1000 US$,1656000.0
15646,Finland,Export Quantity,1226.0,1000 Head,1226000.0
15647,Finland,Export Value,4476.0,1000 US$,4476000.0
15648,Finland,Import Quantity,124.0,1000 Head,124000.0
15649,Finland,Import Value,2442.0,1000 US$,2442000.0
15650,Finland,Export Quantity,1139.0,1000 Head,1139000.0
15651,Finland,Export Value,4207.0,1000 US$,4207000.0
15652,Finland,Import Quantity,113.0,1000 Head,113000.0
15653,Finland,Import Value,1855.0,1000 US$,1855000.0
15654,Finland,Export Quantity,1534.0,1000 Head,1534000.0
15655,Finland,Export Value,3939.0,1000 US$,3939000.0
15656,Finland,Import Quantity,80.0,1000 Head,80000.0
15657,Finland,Import Value,1426.0,1000 US$,1426000.0
15658,Finland,Export Quantity,1296.0,1000 Head,1296000.0
15659,Finland,Export Value,4342.0,1000 US$,4342000.0
15660,Finland,Import Quantity,1631.0,1000 Head,1631000.0
15661,Finland,Import Value,2743.0,1000 US$,2743000.0
15662,Finland,Export Quantity,563.0,1000 Head,563000.0
15663,Finland,Export Value,1430.0,1000 US$,1430000.0
15664,Finland,Import Quantity,283.0,1000 Head,283000.0
15665,Finland,Import Value,432.0,1000 US$,432000.0
15666,Finland,Export Quantity,271.0,1000 Head,271000.0
15667,Finland,Export Value,324.0,1000 US$,324000.0
15668,Finland,Import Quantity,371.0,1000 Head,371000.0
15669,Finland,Import Value,1327.0,1000 US$,1327000.0
15670,Finland,Export Quantity,355.0,1000 Head,355000.0
15671,Finland,Export Value,279.0,1000 US$,279000.0
15672,Finland,Import Quantity,310.0,1000 Head,310000.0
15673,Finland,Import Value,1212.0,1000 US$,1212000.0
15674,Finland,Export Quantity,66.0,1000 Head,66000.0
15675,Finland,Export Value,53.0,1000 US$,53000.0
15956,France,Import Quantity,20858.0,1000 Head,20858000.0
15957,France,Import Value,22928.0,1000 US$,22928000.0
15958,France,Export Quantity,86914.0,1000 Head,86914000.0
15959,France,Export Value,148407.0,1000 US$,148407000.0
15960,France,Import Quantity,16320.0,1000 Head,16320000.0
15961,France,Import Value,19574.0,1000 US$,19574000.0
15962,France,Export Quantity,91317.0,1000 Head,91317000.0
15963,France,Export Value,177714.0,1000 US$,177714000.0
15964,France,Import Quantity,17488.0,1000 Head,17488000.0
15965,France,Import Value,20680.0,1000 US$,20680000.0
15966,France,Export Quantity,77405.0,1000 Head,77405000.0
15967,France,Export Value,184810.0,1000 US$,184810000.0
